Id,y
50869,2.1652777
50870,1.9428333
50871,2.3812299
50872,0.99486923
50873,1.9757323
50874,1.9471852
50875,2.0358877
50876,1.9490505
50877,2.2816267
50878,1.2280589
50879,1.5822848
50880,2.0682347
50881,1.8038001
50882,1.7785337
50883,1.9644828
50884,2.812097
50885,1.6106427
50886,2.1896722
50887,1.5710543
50888,2.249874
50889,2.084993
50890,1.352754
50891,1.8686701
50892,1.9364756
50893,2.2181377
50894,1.8786905
50895,2.038933
50896,1.4075685
50897,1.9063501
50898,2.1567643
50899,1.7827777
50900,2.0668125
50901,1.9122224
50902,2.3509007
50903,1.7877088
50904,2.237249
50905,1.2907388
50906,1.4173642
50907,1.6616277
50908,2.4901242
50909,1.5468853
50910,2.276211
50911,1.0224087
50912,1.8480928
50913,1.1912326
50914,2.2330046
50915,1.8375423
50916,2.2119818
50917,1.6012226
50918,1.4839165
50919,1.9609362
50920,2.3589835
50921,1.8616784
50922,2.0539322
50923,1.7804484
50924,2.0534773
50925,1.8040292
50926,1.730425
50927,2.5733764
50928,1.9503663
50929,0.6101527
50930,2.0922532
50931,1.9607213
50932,1.7938839
50933,1.6259139
50934,2.2656775
50935,1.7692456
50936,2.4092863
50937,2.532683
50938,2.2232506
50939,1.9858608
50940,1.8180832
50941,1.9706788
50942,1.4433802
50943,1.7328485
50944,2.3890207
50945,2.4845548
50946,2.0112734
50947,2.477244
50948,2.1014524
50949,1.99142
50950,1.9836196
50951,2.6638966
50952,2.0695045
50953,1.4090734
50954,2.2310762
50955,2.3381376
50956,1.3466367
50957,2.277864
50958,1.7118864
50959,2.287623
50960,1.8645191
50961,2.1040208
50962,2.3408587
50963,2.4317324
50964,1.828222
50965,2.0582938
50966,1.3351783
50967,2.0606341
50968,2.209105
50969,1.8850303
50970,1.8868332
50971,2.4131958
50972,1.7456522
50973,1.3601451
50974,2.139
50975,2.18151
50976,1.3187785
50977,1.9857994
50978,1.0532007
50979,2.20643
50980,2.0861702
50981,1.8757671
50982,2.257028
50983,2.124715
50984,1.6632435
50985,1.6685227
50986,1.9397446
50987,1.6312878
50988,1.3241535
50989,2.0384443
50990,1.180296
50991,1.9713615
50992,1.901378
50993,1.9002308
50994,2.0238843
50995,1.7613161
50996,0.925984
50997,2.0110974
50998,2.0238228
50999,1.7956035
51000,1.9457593
51001,2.2556713
51002,1.7184839
51003,2.3926299
51004,1.7682291
51005,2.0082865
51006,2.4622064
51007,2.2888732
51008,1.534445
51009,1.8520205
51010,2.4899797
51011,2.0889401
51012,1.6911219
51013,0.9320302
51014,1.6457716
51015,1.262372
51016,2.1920903
51017,2.2983825
51018,1.8423327
51019,1.5602123
51020,1.978075
51021,1.8350587
51022,1.6277932
51023,2.561475
51024,1.447226
51025,2.0328393
51026,1.9723754
51027,2.171997
51028,2.25961
51029,2.5716558
51030,2.0187874
51031,1.8794842
51032,1.6585212
51033,2.3265767
51034,1.8955147
51035,2.7079282
51036,2.2621896
51037,2.4161386
51038,1.546008
51039,2.0499616
51040,2.292563
51041,2.1387963
51042,1.6319981
51043,1.5103757
51044,2.0038505
51045,2.1266026
51046,2.1017067
51047,1.7030535
51048,1.3208034
51049,2.2331114
51050,2.576908
51051,2.3852987
51052,1.8766826
51053,2.001454
51054,1.8527428
51055,1.9247417
51056,1.9161769
51057,2.028985
51058,2.0229154
51059,2.7578123
51060,1.6819148
51061,1.7468162
51062,2.418509
51063,1.9777682
51064,2.3061604
51065,1.6761512
51066,2.0226107
51067,1.0943344
51068,1.6709365
51069,2.6048594
51070,1.8403375
51071,2.2894464
51072,1.234195
51073,1.9539326
51074,1.632559
51075,1.9551303
51076,1.279639
51077,2.3572516
51078,1.9684299
51079,1.478954
51080,1.7305281
51081,2.1387208
51082,2.1484756
51083,1.7062649
51084,2.1767645
51085,2.2390754
51086,1.2763314
51087,1.9847891
51088,2.3587353
51089,1.2992063
51090,2.5691752
51091,1.5077888
51092,1.2536966
51093,1.9580102
51094,0.8294661
51095,1.4421957
51096,2.027276
51097,2.0883694
51098,2.3409579
51099,1.6443746
51100,1.2812374
51101,1.8273427
51102,2.3658383
51103,2.1631985
51104,2.1278443
51105,1.8440132
51106,2.0256574
51107,2.0371773
51108,1.6969169
51109,1.9064832
51110,1.3535225
51111,2.253568
51112,1.5109311
51113,1.6142437
51114,1.7774222
51115,2.5393515
51116,2.1777513
51117,1.6467009
51118,1.3437352
51119,2.2010663
51120,1.5615449
51121,2.450065
51122,2.0506606
51123,2.2421398
51124,2.1846218
51125,1.4422736
51126,2.3757188
51127,2.3355598
51128,1.819284
51129,2.3106778
51130,2.0326796
51131,2.4062471
51132,2.508265
51133,1.9660144
51134,1.7712889
51135,2.6508827
51136,1.2402422
51137,1.2259318
51138,2.1790805
51139,0.6519406
51140,1.8874812
51141,1.5506049
51142,1.9766645
51143,1.4695044
51144,1.6862342
51145,1.953259
51146,1.4068218
51147,2.3645327
51148,2.5835228
51149,1.9413224
51150,1.9822284
51151,1.6761067
51152,2.4822829
51153,1.831451
51154,2.0776575
51155,1.8672984
51156,1.6504188
51157,1.968464
51158,2.235548
51159,1.4708902
51160,2.1957784
51161,2.042345
51162,1.7784007
51163,1.3735855
51164,1.8340425
51165,2.4451523
51166,2.301896
51167,1.735047
51168,1.5723538
51169,2.4404202
51170,2.155878
51171,1.5988053
51172,1.7477748
51173,2.473289
51174,1.9167086
51175,1.866605
51176,1.2453494
51177,1.3179226
51178,2.1974277
51179,1.706245
51180,1.9559685
51181,1.895483
51182,1.8677061
51183,2.1057868
51184,2.2873147
51185,2.501759
51186,2.0610452
51187,1.6522697
51188,2.0151553
51189,2.3228319
51190,1.9203508
51191,2.3045726
51192,2.1793609
51193,1.7276094
51194,1.9718215
51195,1.5558397
51196,1.8314657
51197,1.9856329
51198,2.440511
51199,2.2201204
51200,2.0271518
51201,1.8671999
51202,2.187308
51203,1.9442286
51204,1.4510479
51205,1.8571203
51206,1.6911685
51207,2.1450727
51208,2.0096102
51209,2.1348991
51210,2.3150985
51211,2.6012821
51212,2.0402942
51213,1.828366
51214,1.3716697
51215,2.38935
51216,1.985401
51217,2.264081
51218,2.220521
51219,2.3085406
51220,1.8693749
51221,1.6835194
51222,1.5350798
51223,1.8378496
51224,1.8474361
51225,2.285438
51226,2.0184398
51227,1.4922023
51228,2.1107736
51229,2.20617
51230,2.4312816
51231,2.1667936
51232,1.9348841
51233,2.2941742
51234,1.7827289
51235,1.9937797
51236,2.005597
51237,1.9631782
51238,2.3318748
51239,1.7950038
51240,1.9667997
51241,2.2195687
51242,1.0498097
51243,2.0875928
51244,1.6676443
51245,2.285835
51246,1.8240391
51247,1.8282495
51248,2.0617394
51249,1.4714394
51250,2.1293406
51251,2.4962537
51252,2.2558422
51253,1.7716886
51254,1.5813751
51255,1.8935302
51256,1.4409939
51257,1.5875854
51258,2.032301
51259,1.5426668
51260,2.0264263
51261,2.2835097
51262,2.0081398
51263,2.0067027
51264,2.4392655
51265,2.0413315
51266,1.8356022
51267,2.1555638
51268,2.0442495
51269,2.2526927
51270,0.94823194
51271,2.6093495
51272,1.2395841
51273,1.5965362
51274,1.9559705
51275,2.2361479
51276,1.2664804
51277,1.8005505
51278,1.7094584
51279,1.6544366
51280,1.9003977
51281,1.8093283
51282,2.112863
51283,1.8633462
51284,1.7539475
51285,2.159238
51286,2.0408554
51287,1.8101484
51288,1.9445269
51289,2.2738707
51290,1.064275
51291,2.1570497
51292,1.6353177
51293,1.3528306
51294,2.237242
51295,2.2478762
51296,1.0432796
51297,2.8177907
51298,1.4817672
51299,1.9452157
51300,2.1099477
51301,1.8505856
51302,2.0046673
51303,2.4868646
51304,1.5512636
51305,2.4191825
51306,2.3919396
51307,1.0811951
51308,2.4652698
51309,1.8245404
51310,1.3390552
51311,2.3525229
51312,1.4177971
51313,2.2233748
51314,1.7209464
51315,2.1608872
51316,1.6658347
51317,1.9870791
51318,1.680638
51319,2.5379734
51320,1.6712403
51321,2.0928993
51322,2.0738
51323,1.9861269
51324,1.746501
51325,1.7887373
51326,2.3743696
51327,2.3799171
51328,2.4162133
51329,1.0959978
51330,1.5682724
51331,2.6564758
51332,2.1086965
51333,2.6332023
51334,1.9246291
51335,1.6569725
51336,2.0069757
51337,1.963104
51338,1.6211793
51339,1.862727
51340,2.1581554
51341,1.2003093
51342,2.5743363
51343,2.104921
51344,1.9855852
51345,1.8611172
51346,2.139762
51347,1.6534667
51348,1.6520568
51349,1.2827247
51350,2.4845414
51351,1.5027258
51352,2.579328
51353,1.9977118
51354,1.5786266
51355,2.1473722
51356,1.6006509
51357,1.7581993
51358,2.229012
51359,2.0837374
51360,1.3373168
51361,2.3448155
51362,1.6443083
51363,1.6557789
51364,1.8963711
51365,2.1294374
51366,1.861835
51367,1.5082965
51368,2.3031914
51369,2.0919394
51370,1.7455478
51371,2.3371315
51372,1.883163
51373,1.9298218
51374,2.1816683
51375,2.429093
51376,2.1340482
51377,2.6392384
51378,1.4428791
51379,1.67304
51380,2.2057028
51381,1.8490981
51382,2.308658
51383,2.226708
51384,0.9760537
51385,1.1724623
51386,1.7382426
51387,2.1651113
51388,1.6324068
51389,2.5926907
51390,2.1681652
51391,1.976566
51392,1.7891452
51393,2.4700553
51394,2.074657
51395,2.2277875
51396,1.4890693
51397,1.9390564
51398,1.498728
51399,1.4011018
51400,1.855274
51401,1.8817418
51402,2.3479352
51403,1.8719928
51404,1.353858
51405,1.5940088
51406,1.9421886
51407,1.4750364
51408,2.3616395
51409,2.0674183
51410,1.1924092
51411,1.9507648
51412,1.9958949
51413,1.7432252
51414,2.1378198
51415,2.2714612
51416,1.3719348
51417,2.0060217
51418,1.7929077
51419,1.6247917
51420,2.5458546
51421,1.7846253
51422,2.1726475
51423,1.5550351
51424,2.1988344
51425,1.9393022
51426,2.5837398
51427,1.4614213
51428,2.408517
51429,1.728257
51430,1.7519047
51431,2.029767
51432,0.9178531
51433,1.7202731
51434,2.4347115
51435,1.7953656
51436,1.9405463
51437,1.2756517
51438,2.821976
51439,2.0318391
51440,2.1646113
51441,2.7181451
51442,2.337912
51443,1.8508211
51444,1.5496508
51445,1.9095819
51446,2.0867772
51447,1.6611617
51448,1.7426417
51449,1.508667
51450,2.2292762
51451,1.4985392
51452,1.4673104
51453,1.6262584
51454,1.522754
51455,1.9295619
51456,1.4612935
51457,1.9453392
51458,2.0815659
51459,2.1422758
51460,2.4061816
51461,1.8852901
51462,2.3987458
51463,1.7382092
51464,2.1752963
51465,2.2298164
51466,1.6976011
51467,1.5850004
51468,2.2683063
51469,2.5289845
51470,1.8411424
51471,2.0051312
51472,2.442919
51473,1.2954842
51474,2.7401292
51475,2.138488
51476,1.5218863
51477,2.3520608
51478,2.469169
51479,1.6785771
51480,2.3692272
51481,2.3118408
51482,1.7828162
51483,1.7703717
51484,1.3184693
51485,1.839041
51486,2.2605298
51487,1.1465589
51488,2.322849
51489,1.6929653
51490,2.0364218
51491,2.3017285
51492,1.7447584
51493,1.2832931
51494,1.2645544
51495,1.4097991
51496,1.6665225
51497,1.9644252
51498,1.9368644
51499,1.6457846
51500,1.9756753
51501,1.9132777
51502,1.8795022
51503,2.1363285
51504,2.040393
51505,1.5753742
51506,1.5326658
51507,1.7786199
51508,2.0499723
51509,1.555916
51510,1.6340194
51511,1.8115759
51512,1.6389058
51513,2.1201944
51514,1.7418144
51515,2.0634394
51516,1.8590472
51517,1.8802325
51518,1.9920841
51519,2.3209195
51520,1.472763
51521,2.1498885
51522,1.8896713
51523,2.2363782
51524,1.7001086
51525,1.7207772
51526,1.8002958
51527,1.2976501
51528,1.9845212
51529,2.667795
51530,1.8494637
51531,2.425193
51532,1.9861572
51533,2.2531044
51534,1.1251475
51535,2.2343817
51536,2.2889252
51537,1.5231638
51538,1.8522221
51539,2.315898
51540,2.086249
51541,0.7236502
51542,2.170193
51543,1.4394741
51544,2.157319
51545,1.9307097
51546,2.5770695
51547,2.2377138
51548,1.9237645
51549,2.1493878
51550,1.2161075
51551,1.1424813
51552,1.4721668
51553,2.3542404
51554,2.025917
51555,1.377326
51556,1.4150145
51557,2.3322973
51558,1.6087068
51559,1.8087032
51560,1.9011325
51561,2.2348003
51562,1.9752142
51563,1.6593122
51564,1.7438493
51565,1.7567638
51566,1.672115
51567,1.8408973
51568,2.0569577
51569,1.76602
51570,1.4324104
51571,1.4772058
51572,2.219026
51573,2.0748925
51574,1.3539838
51575,1.3594048
51576,2.0406978
51577,2.2213552
51578,1.0682882
51579,1.438001
51580,1.5081922
51581,1.8640819
51582,1.4323831
51583,0.85173464
51584,1.9686419
51585,1.8699087
51586,1.9664267
51587,2.114492
51588,1.205761
51589,1.9858345
51590,1.7188548
51591,2.052843
51592,2.313361
51593,1.7412328
51594,1.2848133
51595,1.9863825
51596,1.4955487
51597,2.2159843
51598,2.2185621
51599,2.04208
51600,2.469592
51601,1.7321918
51602,1.5392647
51603,1.4725709
51604,1.881546
51605,1.9240749
51606,1.9007308
51607,1.9512025
51608,1.7862732
51609,1.1168084
51610,1.8181019
51611,1.4901531
51612,1.6822189
51613,2.2719166
51614,2.3412602
51615,2.2772043
51616,2.8669615
51617,1.4208789
51618,1.9235768
51619,1.7177539
51620,1.2824817
51621,1.6444559
51622,2.1527684
51623,2.0289621
51624,1.4887242
51625,1.8657342
51626,1.9355052
51627,1.3276707
51628,1.3842491
51629,1.71208
51630,1.4035208
51631,1.909226
51632,1.7016137
51633,1.8001499
51634,1.4000139
51635,2.5078163
51636,1.4885777
51637,1.76383
51638,2.544198
51639,2.1315567
51640,1.6442573
51641,1.601992
51642,2.1366048
51643,1.9143456
51644,1.8592249
51645,2.1089582
51646,1.7456405
51647,1.7789522
51648,1.6718546
51649,2.2990236
51650,1.7083985
51651,2.3504295
51652,1.7868159
51653,1.6604905
51654,1.4269602
51655,1.1442946
51656,2.0866404
51657,1.5709782
51658,1.6131282
51659,2.0318067
51660,2.2883208
51661,1.9257474
51662,2.2233171
51663,1.6080086
51664,1.8309004
51665,1.8273226
51666,1.2304907
51667,2.1641943
51668,1.7592653
51669,1.6047704
51670,1.6621716
51671,2.153162
51672,1.9629527
51673,2.1639714
51674,1.4039294
51675,2.7110956
51676,1.9145821
51677,1.7147348
51678,2.4245093
51679,2.1928825
51680,2.3350058
51681,2.180913
51682,2.923696
51683,1.822858
