Id,y
50189,2.2874198304663427
50190,2.3914080826647033
50191,2.460061857236502
50192,1.977939606900705
50193,2.4891659002457205
50194,1.6576741620286455
50195,1.6762078749313578
50196,2.1040674212845794
50197,2.1002750925757203
50198,2.0040254964435835
50199,2.2218038655357666
50200,1.9371422022836953
50201,2.6287167348855816
50202,1.6258757391150196
50203,1.6270176293611458
50204,1.5143537287637026
50205,1.4657640754822747
50206,1.9597854293611108
50207,1.6515668098420773
50208,1.6930055574989855
50209,1.5362780526295028
50210,2.012435535225697
50211,1.4000864573670677
50212,1.7812031355355902
50213,2.122409020253217
50214,1.6532612376014928
50215,1.2251986653088514
50216,1.379311987289766
50217,1.6624333768825634
50218,1.7607445993589994
50219,2.28616088331351
50220,2.9866168792177445
50221,2.2747701455227007
50222,2.223600524715011
50223,1.8282616566545051
50224,1.511172476700922
50225,2.344633239859364
50226,1.5838055141837888
50227,2.26828936817776
50228,1.9509611388579298
50229,2.255957447635276
50230,1.5655170620492007
50231,1.742213941831513
50232,2.2694694994534257
50233,2.1396052352516635
50234,1.961119107240931
50235,1.218049823654777
50236,1.5142757069958126
50237,1.9586904242310497
50238,1.708465456152294
50239,2.09697004699824
50240,1.9523851194920427
50241,1.3541466100321542
50242,2.274453965511137
50243,1.8941895544170528
50244,1.4178633593396195
50245,1.5742415958634508
50246,2.4164777022241726
50247,1.3587013798767886
50248,2.493056712517432
50249,2.020643506367152
50250,2.1853615249780494
50251,1.7224203666218596
50252,1.9629685784351603
50253,2.215895588682814
50254,1.9605656074122952
50255,1.784789987435078
50256,2.1011659538780374
50257,2.1224396910479935
50258,1.9124820343291271
50259,1.761294174499119
50260,0.9178799227107151
50261,2.1265440553996813
50262,1.490880771397674
50263,1.4071196402801163
50264,1.144945645258289
50265,1.9060640878063286
50266,1.7771637875682407
50267,2.355689418631795
50268,1.6771997281570212
50269,1.5840463653027614
50270,2.414660022638863
50271,2.100587337109199
50272,2.2008181926252033
50273,2.3525693656369757
50274,1.8925467778583203
50275,1.2781184122468017
50276,1.6774144396748287
50277,1.7487683198549324
50278,1.3369342007747633
50279,1.5301537492714583
50280,2.361554435206436
50281,1.5193202515208113
50282,2.2949366479433655
50283,1.915997966105273
50284,1.700030693789436
50285,1.7704802655746241
50286,1.898112358582889
50287,2.3787790037555934
50288,2.3798822702982623
50289,1.5729415773378206
50290,2.2217408152289972
50291,2.448976474868006
50292,1.7169849102421804
50293,2.422490922623993
50294,1.5190823715807258
50295,1.6612882551686337
50296,2.596419391209748
50297,1.919764834624001
50298,2.1412975372584406
50299,2.2362445625212213
50300,1.901932722974047
50301,1.8734452861233155
50302,2.269932792184022
50303,2.132542586465136
50304,1.8308435103029779
50305,1.3186230192626702
50306,1.2082143950326665
50307,1.9238206905135173
50308,2.0343019996645935
50309,1.1545648509807922
50310,2.3838521098508427
50311,1.728706811999128
50312,2.3516021945339727
50313,2.433794065028366
50314,1.6617572232003657
50315,1.8870569640990094
50316,1.5486120485319579
50317,1.3987013327773674
50318,2.07947645833959
50319,2.0747329463483357
50320,2.1051515249924275
50321,1.914198116532293
50322,2.461304099080257
50323,1.43233949358136
50324,1.6601077351334146
50325,1.8753627775597645
50326,2.03786266641468
50327,1.8411555300706595
50328,1.8172380760776194
50329,1.6193657740160985
50330,1.8751577535552275
50331,2.1025447712269547
50332,1.4728531115927055
50333,1.6603267819647993
50334,1.454106864513915
50335,1.9000412254655163
50336,2.18667065273242
50337,1.2358068087436869
50338,2.0109542522254062
50339,1.5783554983112167
50340,1.6706608695270735
50341,1.5840170023071918
50342,1.9305603844562602
50343,1.48275190008928
50344,1.8113770554748425
50345,1.9049933858203651
50346,1.2857506543329227
50347,2.377442028797751
50348,2.1150961805922757
50349,1.2017942454090789
50350,2.1883326166004378
50351,1.7931775588659773
50352,1.5650744445407296
50353,1.5500781087714992
50354,1.1863871436714004
50355,1.745069573627875
50356,1.9534927380144387
50357,2.029462200959708
50358,1.8514367512539476
50359,1.567076286487516
50360,1.7439005987364324
50361,1.8066320442821149
50362,1.761244597852348
50363,1.8032631653214328
50364,1.8545407599790042
50365,1.5857019537675248
50366,2.0528145292090323
50367,1.7373685866694852
50368,2.1330218820130273
50369,2.479011727537464
50370,2.581490339434899
50371,2.487901020509069
50372,1.7912027362490544
50373,1.829697028267367
50374,1.8083326995614741
50375,1.9670633812955542
50376,2.287337492729466
50377,1.1024262194941223
50378,2.0423831289317786
50379,1.5544401782669455
50380,1.7973697254450887
50381,1.9430592232738384
50382,2.448561124596181
50383,2.1930142103673944
50384,2.0176223497406136
50385,2.217120775779157
50386,1.4101867512038826
50387,2.3619865460796556
50388,1.8153741970938535
50389,2.435267999903858
50390,1.6964781180519077
50391,2.2291458400187736
50392,1.4531243931547637
50393,1.8393001364130324
50394,1.683413525864277
50395,1.8569849274185153
50396,2.3527198963642686
50397,1.9239401005537258
50398,1.418801556616454
50399,1.788941186422733
50400,2.0458309714381837
50401,1.454849119747549
50402,1.4423952483812426
50403,2.010179161901162
50404,1.9350543365458854
50405,2.3306651663274853
50406,2.3723954703949106
50407,2.227061912470495
50408,2.025583924096225
50409,1.5223262836859208
50410,1.6530303932297694
50411,1.8121612456520797
50412,2.2679695514792275
50413,1.9503132300423207
50414,1.8118577225402257
50415,1.6391373159734588
50416,1.4987267216782585
50417,1.7834926161913285
50418,1.6004457516961579
50419,1.7554055721113553
50420,1.7166001976028382
50421,2.3289389378512944
50422,1.9086881616442695
50423,2.325475984180893
50424,1.52996120426399
50425,1.653241811351724
50426,1.879015993874654
50427,1.998310195161586
50428,2.0937000170241986
50429,2.3021869395241312
50430,2.1256521807166955
50431,2.0666051785801476
50432,1.7147780196606877
50433,1.5757713531818898
50434,2.033218188875122
50435,2.1374787693982205
50436,1.854543215194138
50437,1.9019498444584801
50438,1.373938835983318
50439,1.7434234309661716
50440,1.5114625330538747
50441,2.484250635932045
50442,2.252306686330863
50443,1.714420726783344
50444,1.4713281240724996
50445,1.547219805281753
50446,1.8120098641189988
50447,1.2512056587600364
50448,1.333245622068162
50449,2.400073932168385
50450,2.056961249026221
50451,2.271872289418894
50452,2.1334199982345408
50453,2.2270413888321032
50454,2.0978824269946603
50455,2.078556196645901
50456,1.9283005846151018
50457,1.2790222869004815
50458,1.9583438303198692
50459,1.8142573500720995
50460,2.2047553216576206
50461,1.754079288780343
50462,2.4446737101998206
50463,1.7165540770956005
50464,1.5183920684385899
50465,1.5159161538242212
50466,1.1960199617378984
50467,2.305750694015924
50468,2.2031063739875716
50469,1.5888702979922942
50470,1.4652725549357304
50471,1.8047009708659325
50472,1.9722120018372151
50473,1.7687153633154356
50474,1.6621935998183222
50475,1.5696846446123998
50476,1.5374999950332309
50477,1.9883929577117638
50478,2.1339361379407054
50479,2.1864749577485387
50480,1.8970598309049245
50481,2.0849776300649263
50482,2.606432181850141
50483,1.8457115897774758
50484,1.9631879577016131
50485,1.3631469096601827
50486,2.243321433003903
50487,1.9791738679241642
50488,1.9559340487471895
50489,1.637354877882364
50490,1.9426629545175735
50491,2.2014304757643077
50492,2.278875697980295
50493,2.2130569822805257
50494,2.2178440501353114
50495,0.9800667714374565
50496,1.5296089546716827
50497,1.63659179556426
50498,2.0160829887299445
50499,1.4018761463835925
50500,1.602021604385071
50501,1.7075976514141193
50502,1.5821899096378016
50503,1.5335860607214873
50504,1.5407199553844502
50505,1.6420118718997325
50506,1.5366731309692252
50507,2.2427791040914213
50508,2.1773681162359315
50509,1.050433152610179
50510,1.756453631633868
50511,1.6498392894555822
50512,1.961440833785192
50513,2.740656426672051
50514,1.9405132639148337
50515,1.577937926939633
50516,2.130776641423886
50517,1.6973250716588622
50518,0.9808504458367819
50519,1.1603045875904963
50520,1.8548024188248218
50521,1.7884966173271315
50522,1.865541433804557
50523,1.5952541716373803
50524,2.386413697694444
50525,1.594756861429743
50526,2.053732222807436
50527,1.546446959899198
50528,1.8502307570746406
50529,1.143943929387564
50530,1.9232618183220032
50531,1.8492817347910093
50532,2.0235828344051274
50533,1.51514510658749
50534,1.586413609406772
50535,2.090689690305252
50536,1.8639150294204347
50537,1.9830252229050083
50538,2.0839525338289713
50539,1.9706770050168139
50540,2.3855013746223843
50541,2.0224232737421386
50542,1.8883726341103997
50543,1.409970247603399
50544,1.883634300475372
50545,2.0284866983607355
50546,1.9531875503679772
50547,1.9255752391822294
50548,2.3488615384354268
50549,2.1060839898007004
50550,1.6198898819352328
50551,2.1358979260165105
50552,1.5598974313050762
50553,1.9457742346719775
50554,2.1947169617832367
50555,2.283690887241239
50556,1.164534469096672
50557,2.333931119324431
50558,1.451067072831974
50559,2.2456416146134837
50560,1.448328654769742
50561,1.51856490069652
50562,2.0831969489816804
50563,1.9778913652377241
50564,2.2036957765841807
50565,2.265493739131637
50566,2.2173229983680933
50567,2.4765264198908445
50568,1.431363760394205
50569,1.7585451379245318
50570,2.0114394053003783
50571,2.741933672100071
50572,1.9152957219706517
50573,1.9921832297826803
50574,1.3233737627533801
50575,1.9008885302700977
50576,1.26242093667181
50577,1.7117951029107448
50578,2.214874441669617
50579,2.2139019351937437
50580,2.0711094613280885
50581,1.983172196060282
50582,2.2665794613701324
50583,2.254950460935956
50584,1.2992657323745282
50585,1.7703994342324187
50586,1.8019548308662232
50587,1.4390761506830456
50588,2.590746300749704
50589,1.9118763031685013
50590,1.832837394371833
50591,2.5327870043394474
50592,2.187568079685633
50593,2.104906373454167
50594,2.0204850580597835
50595,1.4914270067879958
50596,1.9604183350972053
50597,1.6760873863751875
50598,1.0368739145599477
50599,1.893786271340186
50600,1.5806375445454044
50601,1.712985908444339
50602,2.3326533873297084
50603,1.4784584953536255
50604,1.1142035600785518
50605,1.5738542238504336
50606,1.885039229675087
50607,2.1988092160052024
50608,2.2308997066716234
50609,2.1116858978557227
50610,2.3836706014148694
50611,1.8506849385731923
50612,1.5653912379371464
50613,2.12550092190269
50614,1.2117676165791438
50615,1.9441302759790597
50616,1.668813142779774
50617,1.7018190578905263
50618,1.9270848267963037
50619,2.512567687340398
50620,1.5542544855513614
50621,1.5862629176150471
50622,2.1813750351854404
50623,2.245769921634296
50624,1.995732396763777
50625,1.7482032278652733
50626,2.059632432321063
50627,1.887994291723561
50628,2.0217584207531245
50629,1.985407384563004
50630,2.2521183631397323
50631,1.8391386850591966
50632,2.2455657887011866
50633,2.2229938961740947
50634,1.9552332639690213
50635,1.8251446369278295
50636,2.1342776978424514
50637,1.4996636044401135
50638,2.1583486463884394
50639,1.6623296160213734
50640,1.4494737085473561
50641,2.25877916202535
50642,1.9812998377075561
50643,1.835421514518832
50644,1.61016171245556
50645,1.7264885450435088
50646,2.156191141520548
50647,1.8645656938069353
50648,1.4271327172623374
50649,1.737429413623287
50650,1.9406286575113048
50651,1.5589751487789896
50652,2.1484586279104243
50653,1.8606868569234756
50654,2.3294346185540515
50655,1.4071043349462307
50656,1.6789837813168202
50657,1.4544512530817792
50658,1.3854128397156145
50659,2.5235831313275994
50660,1.901268942361384
50661,2.0375151064332275
50662,2.0352145471297307
50663,1.9024311889947714
50664,2.4354940068354134
50665,1.4666362261226213
50666,1.9673650084226173
50667,1.856265066113386
50668,1.2792840252315512
50669,2.272562455892272
50670,1.787544206876867
50671,1.745763873917173
50672,1.6187044510329982
50673,1.212155647708928
50674,1.9191939585807476
50675,2.1131607839908955
50676,2.111088633470609
50677,1.5472404107538549
50678,1.868660377822906
50679,1.6707144125945526
50680,2.3917981254829446
50681,2.314257345394303
50682,1.054373930892036
50683,2.2080685979349934
50684,2.1710403494611734
50685,1.9062399489082567
50686,1.5272952308419998
50687,1.907408284781905
50688,1.492043015570478
50689,2.3127646700734825
50690,2.2853561457001503
50691,1.936992426369487
50692,1.5134347909529522
50693,1.4337343621756706
50694,2.259309939238907
50695,2.312739520766738
50696,2.3270360515932085
50697,1.037413758431593
50698,2.0099115610105627
50699,1.9288626675631915
50700,1.527501037830177
50701,2.0283098632734546
50702,1.331843857834249
50703,2.2369816068275266
50704,1.7549878033344382
50705,1.9707872086584584
50706,1.3274597165264033
50707,1.6423789899023329
50708,1.6407385155104763
50709,1.4587212294501173
50710,2.5525227570181253
50711,1.5899440870557424
50712,1.991418023326664
50713,1.7117748525493164
50714,1.8277103807142545
50715,1.5067856268050508
50716,1.049681796121984
50717,1.6185650006670134
50718,2.2912207752431355
50719,2.4489003157950666
50720,1.352109641587552
50721,1.4822416639460938
50722,1.9495250357593257
50723,1.2924678037387456
50724,1.5667733274561624
50725,1.4871152143100441
50726,1.4262413959044702
50727,2.233310799952111
50728,2.129735751813687
50729,1.5910050611724624
50730,1.4944132926294929
50731,1.589966819633847
50732,2.4487523657264028
50733,0.9946753970850746
50734,1.2938002009880063
50735,2.386345033514344
50736,1.3827798967454124
50737,1.859357271263957
50738,1.6773310593849275
50739,1.609687928384666
50740,1.6866492572204244
50741,1.7544008086889114
50742,1.8469774908731653
50743,1.9533560929260698
50744,1.9600755908775949
50745,1.3755145444334151
50746,1.563641398625495
50747,1.6578833895721399
50748,1.4140669700327826
50749,1.2538816103219679
50750,1.0715715773392902
50751,1.8841413346732203
50752,1.9923118056946367
50753,1.824542337557383
50754,1.8545162824311885
50755,1.5451264041643338
50756,1.7398962203448691
50757,1.9463316942549747
50758,1.5992097676273764
50759,1.5659232866712212
50760,1.5603986768880045
50761,1.7848790388535751
50762,2.4174564419847084
50763,1.5716444079881775
50764,2.0414790501020343
50765,1.217185954699549
50766,2.133480437068723
50767,2.4885320146291026
50768,1.3267193843167369
50769,2.321830147118047
50770,2.332644754045537
50771,1.8802035197585338
50772,2.352055908529692
50773,1.9325797840626464
50774,1.5353019854648513
50775,2.5394735942933715
50776,2.177582080596455
50777,1.5903336281638991
50778,1.9970875032603776
50779,1.4984344721148752
50780,1.6702912368630718
50781,1.4265868470937022
50782,2.391671901440821
50783,1.3595218526607549
50784,1.2179140204860404
50785,1.9030621111870636
50786,1.5198659223400557
50787,1.8842770065097172
50788,2.0166103681397414
50789,2.5216655148716205
50790,1.8407478583896038
50791,1.7354707558565958
50792,1.9080126146329277
50793,1.933115109005103
50794,1.4010720929706224
50795,2.0643867370395474
50796,1.323027950535148
50797,2.519776948195773
50798,2.1218579130595137
50799,2.525906117716305
50800,1.5380277247304721
50801,2.0745991010263403
50802,1.7006690385060124
50803,1.694516064272376
50804,1.908199114787951
50805,1.780922227578718
50806,1.7532460636339646
50807,1.5551377165810567
50808,2.0965809102570656
50809,1.2989312148193606
50810,1.501822872814202
50811,1.4118338490204616
50812,1.4743522611565578
50813,1.961651445682091
50814,2.609855290542686
50815,2.1154830794963235
50816,1.8955281222151328
50817,1.4532028758120528
50818,1.7884460885256819
50819,1.7114489815257883
50820,2.1738270658480854
50821,1.9066831364462045
50822,1.6828125861812706
50823,1.9565025133287728
50824,2.0238759314875505
50825,1.7791977991202275
50826,1.9665992943125061
50827,1.6670479147269877
50828,1.8031322721286083
50829,1.9449400409115005
50830,1.5324795041873518
50831,1.9610977725463374
50832,2.4968916965141768
50833,1.320428331780807
50834,2.582404906150386
50835,1.6916015310871957
50836,1.3388882137108045
50837,1.790307185407079
50838,2.0142787827530073
50839,2.2915020304330556
50840,1.8024134919041395
50841,1.7754713661444308
50842,2.1626077006230227
50843,1.784601437151443
50844,1.480184051583695
50845,2.024273108153956
50846,2.41475961612548
50847,2.26451322381681
50848,2.265533414861493
50849,1.855728058059118
50850,1.5642842324466482
50851,1.2378690309286484
50852,1.7910948879737982
50853,2.218886421645544
50854,1.9270207786691822
50855,2.145151589161156
50856,1.3129715710935588
50857,2.5431425121566615
50858,1.6271515955043867
50859,1.7639450211350378
50860,1.2678318251166951
50861,1.390121672419256
50862,1.7741259841619887
50863,1.858045102375166
50864,2.320957327835287
50865,1.8963307013671633
50866,1.5798605847848686
50867,1.4468844346143812
50868,1.4598689608854434
50869,1.9105456622078079
50870,1.9700647895398138
50871,1.854444323216088
50872,1.4988659530133677
50873,1.8679319439814097
50874,2.1300109978636224
50875,1.611112447922637
50876,1.740923394399554
50877,2.080649576875045
50878,1.3968362385856663
50879,1.3216814935636152
50880,2.041645842269715
50881,1.5502996162641471
50882,1.8870420899858653
50883,1.7585458670393948
50884,2.123444007307428
50885,1.7126378026575548
50886,1.957936795796626
50887,1.1419789908045472
50888,1.8194993398375774
50889,1.9710626661336423
50890,1.4431261701169982
50891,1.781980041490963
50892,1.8759934857266798
50893,2.209883294455813
50894,1.8969349868043475
50895,2.190954798725038
50896,1.5143245117324806
50897,2.2251933527693875
50898,2.0720770399334194
50899,1.9598814120578942
50900,2.1674794951112872
50901,1.6097091095659155
50902,2.221067681165019
50903,1.6251605646660043
50904,2.1772331778672718
50905,1.474432638250598
50906,1.5810294033989845
50907,1.4178780623480036
50908,2.3299932295644674
50909,1.767920037944547
50910,1.921934912401745
50911,1.5466016955175639
50912,1.884914408323098
50913,1.1989106262704174
50914,2.1487397560019934
50915,1.5815101409796437
50916,1.8388953792312948
50917,1.5839215001390334
50918,1.5523465440882749
50919,1.702961502332852
50920,1.9580719036031116
50921,1.6973800357575937
50922,1.7181066765223563
50923,1.770846053731806
50924,2.527390280939806
50925,1.402456850932151
50926,1.951576965730661
50927,2.6076939163975097
50928,2.4479299580744067
50929,1.083034595787352
50930,2.013504683574419
50931,1.8987362813173791
50932,1.4919011438022993
50933,1.6589803689681735
50934,2.279161051196521
50935,1.8326110042917159
50936,2.345140809532678
50937,2.0128648161225775
50938,2.3785470569458314
50939,1.7841534428796213
50940,1.6330899777650187
50941,1.9968129886563188
50942,1.6491137534494966
50943,1.6958741578903669
50944,2.4835059942254025
50945,2.3158419200181655
50946,1.8730343522216548
50947,2.051959876549359
50948,1.831122871572629
50949,2.395026128792924
50950,1.7951760367554512
50951,2.410054426035688
50952,2.215010731153753
50953,1.1721237856872402
50954,1.8044978283023547
50955,1.8336452054191947
50956,1.3912824318509158
50957,2.1485595842312692
50958,1.6408020763253746
50959,2.0899653438790056
50960,2.1101120970436353
50961,1.4939286310204691
50962,2.586655737734268
50963,2.6394865175459947
50964,1.4109014565731366
50965,1.9598988183735022
50966,1.23533770759144
50967,1.885563014102683
50968,2.1248777691084917
50969,1.9553895487199846
50970,1.5813579490411982
50971,1.575591879607549
50972,1.782902684218306
50973,1.3468135636660539
50974,1.9863899466032804
50975,2.581994447689101
50976,1.507906415168637
50977,1.9457237178126479
50978,1.187367236459115
50979,1.9128262947009245
50980,2.306982739618086
50981,2.212732553410438
50982,2.1035610098474486
50983,1.7393758009925093
50984,1.6409313553278837
50985,1.8186158172864422
50986,1.6275310419055682
50987,1.5739327132659144
50988,1.6726947828867842
50989,2.1061762218501725
50990,1.0943378410050673
50991,1.6552717244773507
50992,2.2569455785862
50993,1.9697352525081797
50994,2.0384107444291035
50995,1.3608518544655346
50996,1.2228898273834083
50997,2.140785520525887
50998,1.9889835556160258
50999,1.8428828332947977
51000,1.5987812444316352
51001,1.9830414818137583
51002,2.042277425840248
51003,2.1179482921013912
51004,1.9301527953474835
51005,1.6694182942335685
51006,2.469469421392109
51007,2.509887377402585
51008,1.6246659081846817
51009,1.8455905803938593
51010,2.2930206901299686
51011,1.944089298254928
51012,1.7838476545501827
51013,1.32139503318407
51014,1.8043243270415765
51015,1.3362164471344107
51016,2.2480416573663433
51017,2.043271767368743
51018,1.790583204721986
51019,1.6706169388789407
51020,1.9388104407453945
51021,1.9855705619559336
51022,1.7625939867031626
51023,2.2110453995897803
51024,1.7415216312799193
51025,2.5654180155623516
51026,1.8711892356485627
51027,2.1600993384356824
51028,1.8758407039615559
51029,2.5687138123577213
51030,2.248895637242689
51031,2.090203746522359
51032,1.5740273161365632
51033,1.9059003653041198
51034,1.852647222644797
51035,2.6889415808384207
51036,2.212719177567614
51037,2.3248470653005944
51038,1.5830338839578806
51039,1.838440544331134
51040,2.363399647713347
51041,1.9363703785876862
51042,1.5848781204297775
51043,1.8270217338627752
51044,1.9014090645929036
51045,2.117694833734291
51046,2.098289341806719
51047,1.8579543217187107
51048,1.6250928883481297
51049,2.3021845777332772
51050,2.1224940428520784
51051,2.258998201787912
51052,1.8579797814223624
51053,2.0297571785268063
51054,1.47947165310626
51055,1.8852159102002433
51056,1.8043091111991687
51057,1.668635148301688
51058,1.8927983251064293
51059,2.2254163541428413
51060,1.47915455653321
51061,1.8497684794264353
51062,2.1677727104374775
51063,1.8273714872401694
51064,2.299985260951092
51065,1.925128540923084
51066,1.9613606689621297
51067,1.292997849635515
51068,1.7713405248548286
51069,2.373494304976234
51070,1.7196510504254798
51071,2.0309405517271237
51072,1.3640269668447358
51073,1.9931866174074577
51074,1.683537975776055
51075,1.9004763475059843
51076,1.0412245768336965
51077,2.629519234780295
51078,2.0857023983278333
51079,1.5099298960940266
51080,1.336757728392456
51081,1.728038559993351
51082,2.2424323199955265
51083,1.2850991599127908
51084,2.400702514179667
51085,1.7120119955143924
51086,1.2656407449248257
51087,1.9332425221537037
51088,1.9767547587859313
51089,1.2770895190752154
51090,2.12933610199107
51091,1.5647586151271318
51092,1.3478394128288214
51093,1.9367245199229064
51094,0.9855261862571685
51095,1.5204487067525632
51096,1.618707061654241
51097,2.000793169205166
51098,2.2929574341844647
51099,1.6677079178244876
51100,1.1396537784103535
51101,1.6230230664995693
51102,2.582932091946951
51103,2.1975977875146397
51104,2.1833419055500904
51105,2.0025316253164576
51106,2.0739782741274597
51107,1.8901424667255076
51108,1.5922105721778967
51109,1.7008051151704484
51110,1.5951270078124278
51111,2.0499117735140517
51112,1.2861255527397413
51113,1.7522187476689512
51114,1.7422475663702648
51115,2.540673385088002
51116,2.106399279933963
51117,1.4691641069349455
51118,1.3169331671048417
51119,1.9841063512695116
51120,1.8630589583410468
51121,2.1067953002192272
51122,2.2655868550540745
51123,1.9379212270267092
51124,2.262882482848358
51125,1.4161420708766972
51126,2.372553376737542
51127,1.9002599616272342
51128,1.6264245611066042
51129,2.1788463896761567
51130,2.1563051645411404
51131,2.3741912854616887
51132,1.8886565989761728
51133,1.7089426150729041
51134,1.6007215272906734
51135,2.585971367815299
51136,1.2250159080699339
51137,1.4170808972800786
51138,2.225669598224552
51139,0.9778808494046269
51140,2.0353193729457635
51141,1.7532162277129748
51142,1.8873471577231098
51143,1.4924431554783646
51144,1.486710966562086
51145,1.33101641260934
51146,1.6962042490685494
51147,2.5143142458660153
51148,2.686490332349166
51149,2.042991026308055
51150,2.1106085008747306
51151,1.620357193387744
51152,2.295196034417707
51153,2.0709210621059846
51154,1.641892541079532
51155,2.0207130811574183
51156,1.6249927173345828
51157,1.686477984423791
51158,2.3596395493146027
51159,1.2141830060941943
51160,2.0644789818184224
51161,1.9805383968402293
51162,1.7333071432633687
51163,1.6442175906033198
51164,1.433225652709801
51165,2.178748170674032
51166,2.036676395920276
51167,1.7670672064410826
51168,1.5820210489579412
51169,1.9417039855113603
51170,2.064381518130652
51171,1.547240390503253
51172,1.7590829769193523
51173,2.4899730927098345
51174,1.860544553003006
51175,1.8683100211267014
51176,1.3260424050392268
51177,1.4488955010526365
51178,2.311686249659358
51179,1.9500602339686819
51180,1.9334106263392077
51181,1.6611349186422115
51182,2.1126391977341696
51183,1.7943694213614956
51184,2.3311642884709016
51185,2.531924053895959
51186,1.9553823905866143
51187,1.5626927228106295
51188,2.0044327562261732
51189,2.306001834543968
51190,1.7212875666023981
51191,2.1837295865030635
51192,1.8151558861850963
51193,1.617458956424544
51194,2.184478293222436
51195,1.8914216072214347
51196,1.767001030747916
51197,1.8676688921302604
51198,1.898522698172777
51199,2.2201082806117403
51200,1.6455590114068324
51201,1.666316776580632
51202,1.7497441193846437
51203,1.916657285116283
51204,1.4023786889691534
51205,2.218949873863875
51206,1.493338535005082
51207,1.962298053210575
51208,1.969234290485993
51209,1.9491790503997297
51210,1.948423507966412
51211,2.459839188377599
51212,1.7466725636925875
51213,1.4219658702591484
51214,1.1565592292923412
51215,2.60923228513517
51216,1.8116847779130745
51217,2.1871652296079316
51218,2.2190346934428993
51219,1.9560838203391626
51220,2.0020705481906806
51221,1.6863405690271704
51222,1.6816316707577958
51223,1.8416073143220155
51224,1.8160165678117763
51225,2.463293785755087
51226,1.5539335933672613
51227,1.516249551763614
51228,1.7771032141971517
51229,2.331376950573835
51230,1.9429978124186649
51231,2.3553738582605095
51232,1.6200761237375643
51233,2.3591422293364857
51234,2.0004511072617914
51235,1.9624366878064516
51236,2.092612928828029
51237,1.730470114442002
51238,2.2484883452378446
51239,1.2792895919159584
51240,2.019317820279201
51241,2.203840998006012
51242,1.1786077009689104
51243,2.1498817397217054
51244,1.400020149600258
51245,2.484727967168244
51246,2.0502872771818916
51247,1.532292100507693
51248,1.9040021049193125
51249,1.5091122413250049
51250,1.8940041392417855
51251,2.2854140646177843
51252,2.18720416794426
51253,1.7363662816413372
51254,1.941285279200407
51255,1.8548802735205105
51256,1.1484241916303017
51257,1.8370577675236952
51258,1.9352358145802824
51259,1.4260447658431294
51260,2.3690443216596533
51261,1.9874631409179526
51262,1.7753024347230641
51263,1.933145105394362
51264,2.2665162323065626
51265,1.8828887861326273
51266,2.025869529017485
51267,1.699508095422543
51268,1.766047923983222
51269,1.994083748094843
51270,0.9453509073608117
51271,2.3345340240443035
51272,1.2713423485918405
51273,1.7545069564529117
51274,2.329944038970091
51275,2.1380419160109474
51276,1.4027174653790078
51277,2.0206603048466403
51278,1.5809049081889817
51279,1.6929420023897794
51280,1.7970380893969953
51281,1.8072604941165615
51282,2.107878151543359
51283,1.8830364124483443
51284,1.518199183267424
51285,2.1062618825186186
51286,2.117304192329393
51287,1.9769584215531313
51288,2.0956454435766956
51289,1.8661936843571212
51290,1.473136043023287
51291,2.209670905155818
51292,1.7303669137533442
51293,1.4096550073597491
51294,1.9977196834979076
51295,2.2503783027859994
